date,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations,location,source_url,vaccine
2021-12-01,7063072,6627366,1441151,14608829,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-02,7079025,6639951,1509419,14703436,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-03,7095991,6653461,1578720,14800391,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-04,7111405,6668194,1648629,14898188,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-05,7147309,6672319,1701702,14990602,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-06,7164250,6689541,1790033,15110625,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-07,7175730,6704361,1865692,15210375,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-08,7188226,6720846,1951476,15322565,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-09,7201989,6736733,2035543,15434191,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-10,7216048,6752813,2119939,15546327,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-11,7226225,6770585,2203200,15655874,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-12,7255971,6775660,2267292,15754335,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-13,7265896,6788138,2339686,15847732,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-14,7276186,6803330,2426391,15958423,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-15,7287057,6819800,2512588,16070308,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-16,7298858,6836045,2597248,16181393,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-17,7311889,6854718,2679779,16293123,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-18,7325631,6871356,2762667,16405290,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-19,7346955,6877997,2833726,16503921,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-20,7362634,6889751,2913155,16609921,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-21,7374450,6903248,2998110,16718644,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-22,7387715,6921458,3079914,16826398,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-23,7401249,6935594,3158217,16930955,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-24,7411154,6948465,3215596,17009581,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-25,7411314,6948601,3215863,17010112,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-26,7411354,6948613,3215889,17010188,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-27,7420615,6982585,3256170,17093068,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-28,7431695,7006801,3329290,17200240,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-29,7445669,7020082,3405877,17302858,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-30,7459446,7031794,3479029,17400380,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-31,7469369,7041133,3530076,17469497,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-01,7469558,7041308,3530263,17470021,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-02,7481376,7043668,3577893,17531789,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-03,7491703,7065457,3639003,17623828,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-04,7500452,7081340,3709182,17717885,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-05,7510875,7094445,3781031,17812398,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-06,7514586,7097804,3802846,17841184,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-07,7525809,7109534,3852924,17913603,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-08,7538613,7124691,3922480,18010925,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-09,7541958,7127675,3955797,18050360,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-10,7552097,7143177,4004217,18122797,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-11,7565168,7157363,4067156,18211990,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-12,7577075,7171477,4128707,18298513,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-13,7590353,7184679,4186663,18382249,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-14,7604561,7195405,4245379,18464988,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-15,7618793,7204870,4307844,18550685,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-16,7625688,7207261,4336807,18588675,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-17,7634730,7215280,4381687,18649248,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-18,7647219,7225805,4433464,18723304,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-19,7659471,7238252,4482038,18795960,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-20,7670865,7249945,4526900,18863508,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-21,7683049,7259085,4573746,18931582,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-22,7695950,7266497,4625610,19004130,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-23,7701961,7267767,4645333,19031146,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-24,7708120,7277709,4673601,19074854,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-25,7713190,7283442,4692352,19104334,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-26,7718210,7289336,4709519,19132406,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-27,7725307,7295384,4738004,19174176,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-28,7734363,7306554,4773439,19229825,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-29,7743507,7321983,4812302,19293574,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-30,7748786,7325393,4829090,19319108,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-01-31,7755916,7335277,4854521,19361091,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-01,7764628,7345617,4882191,19407803,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-02,7772703,7354432,4905728,19448257,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-03,7779573,7364105,4926340,19485592,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-04,7786138,7374433,4947862,19524166,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-05,7793233,7386394,4973072,19568729,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-06,7794946,7388508,4981005,19580490,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-07,7800059,7395339,5001595,19612560,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-08,7804492,7405923,5030323,19656102,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-09,7808200,7416139,5057492,19697211,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-10,7811981,7425732,5080680,19733901,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-11,7815775,7435749,5103292,19770450,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-12,7819834,7447991,5128194,19811901,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-13,7820745,7450139,5135594,19822367,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-14,7823574,7455232,5153170,19847596,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-15,7827310,7461371,5171756,19875988,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-16,7830924,7467056,5187125,19900702,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-17,7834105,7473202,5200878,19923836,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-18,7837319,7480288,5214606,19947823,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-19,7840825,7489548,5230293,19976469,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-20,7841484,7491209,5234504,19982991,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-21,7843755,7496441,5249358,20004983,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-22,7846631,7503755,5264600,20030286,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-23,7849143,7510459,5277297,20052184,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-24,7851136,7516190,5288741,20071431,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-25,7853547,7522128,5301583,20092692,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-26,7856332,7530140,5317201,20119267,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-27,7856895,7531579,5321493,20125573,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-02-28,7858917,7536593,5336400,20147246,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-01,7861093,7540102,5349957,20166431,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-02,7862972,7542618,5359595,20180468,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-03,7865151,7545476,5371293,20197334,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-04,7866947,7548112,5381241,20211767,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-05,7869354,7551492,5393028,20229483,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-06,7869736,7551983,5395789,20233125,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-07,7869761,7552026,5395838,20233243,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-08,7871300,7554569,5404149,20245734,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-09,7874118,7557849,5415898,20263362,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-10,7876187,7560823,5427677,20280234,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-11,7877619,7563270,5436779,20293254,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-12,7879361,7567086,5449036,20311201,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-13,7879640,7567630,5451605,20314595,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-14,7880710,7569124,5459405,20324765,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-15,7882091,7571382,5470592,20339677,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-16,7883832,7573184,5479593,20352306,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-17,7885266,7575235,5489909,20366298,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-18,7886571,7577174,5499741,20379512,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-19,7888229,7580073,5512480,20396984,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-20,7888561,7580525,5515449,20400742,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-21,7889555,7581901,5524099,20411638,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-22,7890806,7583726,5535898,20426618,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-23,7892053,7585290,5546417,20440087,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-24,7893201,7587020,5557165,20453871,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-25,7893505,7587448,5560343,20457789,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-26,7894386,7589361,5569355,20469746,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-27,7894579,7589710,5572111,20473051,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-28,7895503,7591051,5585861,20488988,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-29,7896367,7592528,5597665,20503242,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-30,7897344,7594425,5609554,20518119,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-03-31,7898322,7596169,5624506,20536009,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-04-01,7899341,7597414,5638527,20552484,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-04-02,7900447,7598938,5651997,20568737,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-04-03,7900462,7598953,5652154,20568925,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-04-04,7901360,7600110,5665145,20583925,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-04-05,7902000,7601097,5672920,20593525,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-04-06,7902719,7602389,5679547,20602265,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-04-07,7903409,7603566,5688228,20613257,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-04-08,7903951,7604495,5694403,20622452,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-04-09,7904499,7605639,5698713,20629834,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-04-10,7904521,7605657,5698784,20630002,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-04-11,7905207,7606563,5703914,20641181,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-04-12,7905700,7607217,5713435,20651835,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2022-04-13,7906252,7608094,5722417,20662218,Greece,https://www.data.gov.gr/datasets/mdg_emvolio/,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
